candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,images_source,ID
"[""puppet"", ""record"", ""logo"", ""high school"", ""flood"", ""costume"", ""key"", ""snout"", ""tobacco"", ""pad""]",absorb,"[""flood"", ""pad""]",100,2,298,10,1,0,random,499
"[""puppet"", ""record"", ""logo"", ""high school"", ""flood"", ""costume"", ""key"", ""snout"", ""tobacco"", ""pad""]",snuff,"[""snout"", ""tobacco""]",0,2,299,10,1,0,random,500
"[""gallery"", ""sweaty"", ""puck"", ""drag"", ""fridge"", ""mirror"", ""porch"", ""politician"", ""dalmatian"", ""kid"", ""vodka"", ""indoors""]",pose,"[""drag"", ""kid""]",67,2,300,12,1,0,random,501
"[""gallery"", ""sweaty"", ""puck"", ""drag"", ""fridge"", ""mirror"", ""porch"", ""politician"", ""dalmatian"", ""kid"", ""vodka"", ""indoors""]",creative,"[""gallery"", ""drag""]",67,2,301,12,1,0,random,502
"[""gallery"", ""sweaty"", ""puck"", ""drag"", ""fridge"", ""mirror"", ""porch"", ""politician"", ""dalmatian"", ""kid"", ""vodka"", ""indoors""]",ice,"[""puck"", ""fridge""]",100,2,303,12,1,0,random,503
"[""gallery"", ""sweaty"", ""puck"", ""drag"", ""fridge"", ""mirror"", ""porch"", ""politician"", ""dalmatian"", ""kid"", ""vodka"", ""indoors""]",frame,"[""gallery"", ""mirror""]",0,2,305,12,1,0,random,504
"[""toboggan"", ""tub"", ""throne"", ""colors"", ""hug"", ""tent"", ""yacht"", ""clef"", ""pie"", ""shooter"", ""salon"", ""cooking""]",female,"[""toboggan"", ""hug"", ""cooking""]",80,3,308,12,1,0,random,505
"[""toboggan"", ""tub"", ""throne"", ""colors"", ""hug"", ""tent"", ""yacht"", ""clef"", ""pie"", ""shooter"", ""salon"", ""cooking""]",luxury,"[""throne"", ""yacht""]",100,2,310,12,1,0,random,506
"[""toboggan"", ""tub"", ""throne"", ""colors"", ""hug"", ""tent"", ""yacht"", ""clef"", ""pie"", ""shooter"", ""salon"", ""cooking""]",bake,"[""pie"", ""cooking""]",67,2,311,12,1,0,random,507
"[""slave"", ""seaweed"", ""veranda"", ""chlorine"", ""rug"", ""hood"", ""lion"", ""sushi"", ""firework"", ""spot""]",hood,"[""veranda"", ""hood""]",67,2,313,10,1,0,random,508
"[""slave"", ""seaweed"", ""veranda"", ""chlorine"", ""rug"", ""hood"", ""lion"", ""sushi"", ""firework"", ""spot""]",uncooked,"[""seaweed"", ""sushi""]",67,2,315,10,1,0,random,509
"[""slave"", ""seaweed"", ""veranda"", ""chlorine"", ""rug"", ""hood"", ""lion"", ""sushi"", ""firework"", ""spot""]",sushi,"[""seaweed"", ""sushi""]",0,2,316,10,1,0,random,510
"[""toast"", ""mascara"", ""yellow"", ""laundry"", ""ferret"", ""sneeze"", ""squirrel"", ""morse code"", ""poster"", ""ship""]",fur,"[""ferret"", ""squirrel""]",67,2,318,10,1,0,random,511
"[""toast"", ""mascara"", ""yellow"", ""laundry"", ""ferret"", ""sneeze"", ""squirrel"", ""morse code"", ""poster"", ""ship""]",rodent,"[""ferret"", ""squirrel""]",0,2,319,10,1,0,random,512
"[""toast"", ""mascara"", ""yellow"", ""laundry"", ""ferret"", ""sneeze"", ""squirrel"", ""morse code"", ""poster"", ""ship""]",cute,"[""ferret"", ""squirrel""]",0,2,322,10,1,0,random,513
"[""sphinx"", ""earring"", ""king"", ""graph"", ""colonoscopy"", ""trousers"", ""weed"", ""aluminum"", ""salad"", ""painter"", ""toffee"", ""blacksmith""]",passages,"[""sphinx"", ""colonoscopy""]",67,2,325,12,1,0,random,514
"[""sphinx"", ""earring"", ""king"", ""graph"", ""colonoscopy"", ""trousers"", ""weed"", ""aluminum"", ""salad"", ""painter"", ""toffee"", ""blacksmith""]",bling,"[""earring"", ""king""]",67,2,326,12,1,0,random,515
"[""sphinx"", ""earring"", ""king"", ""graph"", ""colonoscopy"", ""trousers"", ""weed"", ""aluminum"", ""salad"", ""painter"", ""toffee"", ""blacksmith""]",hand,"[""king"", ""painter"", ""blacksmith""]",50,3,328,12,1,0,random,516
"[""mom"", ""antarctic"", ""slope"", ""glass"", ""leaping"", ""keyboard"", ""kiss"", ""road"", ""pencil"", ""bomb"", ""clam"", ""hand""]",letters,"[""mom"", ""keyboard""]",100,2,330,12,1,0,random,517
"[""mom"", ""antarctic"", ""slope"", ""glass"", ""leaping"", ""keyboard"", ""kiss"", ""road"", ""pencil"", ""bomb"", ""clam"", ""hand""]",bodies,"[""leaping"", ""kiss""]",67,2,331,12,1,0,random,518
"[""mom"", ""antarctic"", ""slope"", ""glass"", ""leaping"", ""keyboard"", ""kiss"", ""road"", ""pencil"", ""bomb"", ""clam"", ""hand""]",clothes,"[""leaping"", ""kiss""]",100,2,332,12,1,0,random,519
"[""mom"", ""antarctic"", ""slope"", ""glass"", ""leaping"", ""keyboard"", ""kiss"", ""road"", ""pencil"", ""bomb"", ""clam"", ""hand""]",marshmallow,"[""antarctic"", ""bomb""]",100,2,334,12,1,0,random,520
"[""mom"", ""antarctic"", ""slope"", ""glass"", ""leaping"", ""keyboard"", ""kiss"", ""road"", ""pencil"", ""bomb"", ""clam"", ""hand""]",crash,"[""road"", ""bomb""]",100,2,335,12,1,0,random,521
"[""pot"", ""emperor"", ""port"", ""festival"", ""plumbing"", ""tarmac"", ""hen"", ""doormat"", ""cellphone"", ""diner""]",steel,"[""pot"", ""port"", ""plumbing""]",80,3,336,10,1,0,random,522
"[""pot"", ""emperor"", ""port"", ""festival"", ""plumbing"", ""tarmac"", ""hen"", ""doormat"", ""cellphone"", ""diner""]",order,"[""cellphone"", ""diner""]",67,2,337,10,1,0,random,523
"[""foot"", ""bee"", ""fairy"", ""contract"", ""thief"", ""chimney"", ""knight"", ""bud"", ""country"", ""chief""]",story,"[""fairy"", ""knight""]",67,2,342,10,1,0,random,524
"[""foot"", ""bee"", ""fairy"", ""contract"", ""thief"", ""chimney"", ""knight"", ""bud"", ""country"", ""chief""]",orthodox,"[""knight"", ""country""]",100,2,343,10,1,0,random,525
"[""foot"", ""bee"", ""fairy"", ""contract"", ""thief"", ""chimney"", ""knight"", ""bud"", ""country"", ""chief""]",silhouette,"[""fairy"", ""thief""]",67,2,344,10,1,0,random,526
"[""baseball"", ""mustard"", ""lightning"", ""prisoner"", ""torn"", ""hobbit"", ""marble"", ""dish"", ""frog"", ""worm"", ""teller"", ""crowbar""]",vein,"[""lightning"", ""marble"", ""worm""]",50,3,353,12,1,0,random,527
"[""athlete"", ""bill"", ""wet"", ""papyrus"", ""ticket"", ""pottery"", ""crew"", ""visitor"", ""relic"", ""fabric""]",paper,"[""bill"", ""ticket""]",67,2,360,10,1,0,random,528
"[""athlete"", ""bill"", ""wet"", ""papyrus"", ""ticket"", ""pottery"", ""crew"", ""visitor"", ""relic"", ""fabric""]",hair,"[""athlete"", ""wet"", ""visitor""]",100,3,361,10,1,0,random,529
"[""athlete"", ""bill"", ""wet"", ""papyrus"", ""ticket"", ""pottery"", ""crew"", ""visitor"", ""relic"", ""fabric""]",fast,"[""athlete"", ""crew""]",100,2,364,10,1,0,random,530
"[""athlete"", ""bill"", ""wet"", ""papyrus"", ""ticket"", ""pottery"", ""crew"", ""visitor"", ""relic"", ""fabric""]",water,"[""wet"", ""papyrus""]",67,2,365,10,1,0,random,531
"[""muppet"", ""fried"", ""kleenex"", ""teacher"", ""mixer"", ""ipod"", ""world"", ""clay"", ""eight"", ""mercury"", ""weave"", ""thread""]",learn,"[""muppet"", ""teacher""]",100,2,366,12,1,0,random,532
"[""sty"", ""money"", ""yacht"", ""smartphone"", ""bog"", ""bubble"", ""river"", ""bottom"", ""razor"", ""acid"", ""jewelry"", ""campfire""]",waves,"[""yacht"", ""bog"", ""river""]",100,3,373,12,1,0,random,533
"[""sty"", ""money"", ""yacht"", ""smartphone"", ""bog"", ""bubble"", ""river"", ""bottom"", ""razor"", ""acid"", ""jewelry"", ""campfire""]",rich,"[""money"", ""yacht""]",67,2,374,12,1,0,random,534
"[""sty"", ""money"", ""yacht"", ""smartphone"", ""bog"", ""bubble"", ""river"", ""bottom"", ""razor"", ""acid"", ""jewelry"", ""campfire""]",refraction,"[""bubble"", ""bottom""]",0,2,375,12,1,0,random,535
"[""sty"", ""money"", ""yacht"", ""smartphone"", ""bog"", ""bubble"", ""river"", ""bottom"", ""razor"", ""acid"", ""jewelry"", ""campfire""]",butt,"[""bubble"", ""bottom""]",67,2,376,12,1,0,random,536
"[""sty"", ""money"", ""yacht"", ""smartphone"", ""bog"", ""bubble"", ""river"", ""bottom"", ""razor"", ""acid"", ""jewelry"", ""campfire""]",pirate,"[""money"", ""yacht"", ""jewelry""]",100,3,377,12,1,0,random,537
"[""pan"", ""corn"", ""sticker"", ""mechanic"", ""gazelle"", ""printing"", ""brown"", ""footprint"", ""satellite"", ""bank""]",brown,"[""gazelle"", ""brown""]",0,2,382,10,1,0,random,538
"[""pan"", ""corn"", ""sticker"", ""mechanic"", ""gazelle"", ""printing"", ""brown"", ""footprint"", ""satellite"", ""bank""]",paper,"[""printing"", ""bank""]",100,2,383,10,1,0,random,539
"[""ipad"", ""senator"", ""video"", ""aunt"", ""snake"", ""gown"", ""doormat"", ""daytime"", ""salmon"", ""rat"", ""typewriter"", ""spine""]",alone,"[""gown"", ""daytime""]",67,2,384,12,1,0,random,540
"[""ipad"", ""senator"", ""video"", ""aunt"", ""snake"", ""gown"", ""doormat"", ""daytime"", ""salmon"", ""rat"", ""typewriter"", ""spine""]",technology,"[""ipad"", ""video""]",67,2,385,12,1,0,random,541
"[""ipad"", ""senator"", ""video"", ""aunt"", ""snake"", ""gown"", ""doormat"", ""daytime"", ""salmon"", ""rat"", ""typewriter"", ""spine""]",female,"[""aunt"", ""gown""]",100,2,386,12,1,0,random,542
"[""ipad"", ""senator"", ""video"", ""aunt"", ""snake"", ""gown"", ""doormat"", ""daytime"", ""salmon"", ""rat"", ""typewriter"", ""spine""]",hair,"[""senator"", ""aunt"", ""gown""]",100,3,387,12,0.83,0.24,random,543
"[""ipad"", ""senator"", ""video"", ""aunt"", ""snake"", ""gown"", ""doormat"", ""daytime"", ""salmon"", ""rat"", ""typewriter"", ""spine""]",prey,"[""snake"", ""rat""]",0,2,388,12,1,0,random,544
"[""ipad"", ""senator"", ""video"", ""aunt"", ""snake"", ""gown"", ""doormat"", ""daytime"", ""salmon"", ""rat"", ""typewriter"", ""spine""]",underfoot,"[""doormat"", ""rat""]",0,2,389,12,1,0,random,545
"[""stain"", ""sandwich"", ""vampire"", ""ceramic"", ""sink"", ""loo"", ""silky"", ""clockwise"", ""ship"", ""slipper""]",bowl,"[""loo"", ""clockwise""]",67,2,390,10,1,0,random,546
"[""stain"", ""sandwich"", ""vampire"", ""ceramic"", ""sink"", ""loo"", ""silky"", ""clockwise"", ""ship"", ""slipper""]",renovate,"[""stain"", ""loo""]",0,2,391,10,1,0,random,547
"[""stain"", ""sandwich"", ""vampire"", ""ceramic"", ""sink"", ""loo"", ""silky"", ""clockwise"", ""ship"", ""slipper""]",drying,"[""stain"", ""ceramic""]",100,2,392,10,1,0,random,548
"[""stain"", ""sandwich"", ""vampire"", ""ceramic"", ""sink"", ""loo"", ""silky"", ""clockwise"", ""ship"", ""slipper""]",fluffy,"[""silky"", ""slipper""]",67,2,393,10,1,0,random,549
"[""stain"", ""sandwich"", ""vampire"", ""ceramic"", ""sink"", ""loo"", ""silky"", ""clockwise"", ""ship"", ""slipper""]",plumbing,"[""sink"", ""loo""]",0,2,395,10,1,0,random,550
"[""mommy"", ""jogger"", ""jam"", ""diner"", ""gas"", ""cough"", ""lint"", ""soot"", ""scuba"", ""diving"", ""restaurant"", ""freeway""]",seat,"[""diner"", ""restaurant""]",0,2,396,12,1,0,random,551
"[""mommy"", ""jogger"", ""jam"", ""diner"", ""gas"", ""cough"", ""lint"", ""soot"", ""scuba"", ""diving"", ""restaurant"", ""freeway""]",decor,"[""diner"", ""restaurant""]",67,2,397,12,1,0,random,552
"[""mommy"", ""jogger"", ""jam"", ""diner"", ""gas"", ""cough"", ""lint"", ""soot"", ""scuba"", ""diving"", ""restaurant"", ""freeway""]",duplicate,"[""scuba"", ""diving""]",100,2,398,12,1,0,random,553
"[""mommy"", ""jogger"", ""jam"", ""diner"", ""gas"", ""cough"", ""lint"", ""soot"", ""scuba"", ""diving"", ""restaurant"", ""freeway""]",dejavu,"[""scuba"", ""diving""]",100,2,399,12,0.87,0.19,random,554
"[""mommy"", ""jogger"", ""jam"", ""diner"", ""gas"", ""cough"", ""lint"", ""soot"", ""scuba"", ""diving"", ""restaurant"", ""freeway""]",exact,"[""scuba"", ""diving""]",100,2,401,12,1,0,random,555
"[""ant"", ""shelf"", ""garden"", ""wire"", ""bud"", ""tuna"", ""blanket"", ""crosswalk"", ""sidewalk"", ""tights""]",plants,"[""shelf"", ""garden"", ""bud""]",80,3,402,10,1,0,random,556
"[""ant"", ""shelf"", ""garden"", ""wire"", ""bud"", ""tuna"", ""blanket"", ""crosswalk"", ""sidewalk"", ""tights""]",washable,"[""blanket"", ""tights""]",67,2,404,10,1,0,random,557
"[""ant"", ""shelf"", ""garden"", ""wire"", ""bud"", ""tuna"", ""blanket"", ""crosswalk"", ""sidewalk"", ""tights""]",wilts,"[""shelf"", ""garden""]",67,2,405,10,1,0,random,558
"[""ant"", ""shelf"", ""garden"", ""wire"", ""bud"", ""tuna"", ""blanket"", ""crosswalk"", ""sidewalk"", ""tights""]",wind,"[""garden"", ""wire""]",67,2,406,10,1,0,random,559
"[""weld"", ""next door"", ""pharaoh"", ""freezing"", ""ash"", ""twig"", ""vitamin"", ""nut"", ""waiter"", ""conch"", ""bridge"", ""swimsuit""]",diet,"[""freezing"", ""vitamin"", ""nut""]",50,3,410,12,1,0,random,560
"[""weld"", ""next door"", ""pharaoh"", ""freezing"", ""ash"", ""twig"", ""vitamin"", ""nut"", ""waiter"", ""conch"", ""bridge"", ""swimsuit""]",check,"[""next door"", ""waiter""]",67,2,412,12,1,0,random,561
"[""weld"", ""next door"", ""pharaoh"", ""freezing"", ""ash"", ""twig"", ""vitamin"", ""nut"", ""waiter"", ""conch"", ""bridge"", ""swimsuit""]",healthy,"[""freezing"", ""vitamin"", ""nut""]",50,3,413,12,1,0,random,562
"[""stroke"", ""smack"", ""sponge"", ""fortune teller"", ""plow"", ""muppet"", ""sticker"", ""brake"", ""spaghetti"", ""jail""]",metal,"[""plow"", ""brake"", ""jail""]",100,3,414,10,1,0,random,563
"[""stroke"", ""smack"", ""sponge"", ""fortune teller"", ""plow"", ""muppet"", ""sticker"", ""brake"", ""spaghetti"", ""jail""]",steel,"[""plow"", ""brake"", ""jail""]",100,3,415,10,1,0,random,564
"[""stroke"", ""smack"", ""sponge"", ""fortune teller"", ""plow"", ""muppet"", ""sticker"", ""brake"", ""spaghetti"", ""jail""]",chain,"[""plow"", ""jail""]",100,2,419,10,1,0,random,565
"[""helicopter"", ""granny"", ""belt"", ""deodorant"", ""jar"", ""sloth"", ""mommy"", ""bean"", ""city"", ""laundry"", ""twins"", ""cookbook""]",embrace,"[""mommy"", ""twins""]",67,2,420,12,1,0,random,566
"[""helicopter"", ""granny"", ""belt"", ""deodorant"", ""jar"", ""sloth"", ""mommy"", ""bean"", ""city"", ""laundry"", ""twins"", ""cookbook""]",lash,"[""helicopter"", ""belt""]",100,2,421,12,1,0,random,567
"[""helicopter"", ""granny"", ""belt"", ""deodorant"", ""jar"", ""sloth"", ""mommy"", ""bean"", ""city"", ""laundry"", ""twins"", ""cookbook""]",human,"[""mommy"", ""twins""]",67,2,422,12,1,0,random,568
"[""helicopter"", ""granny"", ""belt"", ""deodorant"", ""jar"", ""sloth"", ""mommy"", ""bean"", ""city"", ""laundry"", ""twins"", ""cookbook""]",spin,"[""helicopter"", ""laundry""]",100,2,424,12,1,0,random,569
"[""helicopter"", ""granny"", ""belt"", ""deodorant"", ""jar"", ""sloth"", ""mommy"", ""bean"", ""city"", ""laundry"", ""twins"", ""cookbook""]",love,"[""mommy"", ""twins""]",67,2,425,12,1,0,random,570
"[""banker"", ""vulture"", ""buggy"", ""chop"", ""captain"", ""corridor"", ""triangle"", ""hammer"", ""relic"", ""coral""]",marvel,"[""captain"", ""hammer""]",67,2,426,10,1,0,random,571
"[""banker"", ""vulture"", ""buggy"", ""chop"", ""captain"", ""corridor"", ""triangle"", ""hammer"", ""relic"", ""coral""]",opportunity,"[""vulture"", ""captain""]",67,2,428,10,1,0,random,572
"[""banker"", ""vulture"", ""buggy"", ""chop"", ""captain"", ""corridor"", ""triangle"", ""hammer"", ""relic"", ""coral""]",tendon,"[""chop"", ""relic""]",100,2,429,10,1,0,random,573
"[""banker"", ""vulture"", ""buggy"", ""chop"", ""captain"", ""corridor"", ""triangle"", ""hammer"", ""relic"", ""coral""]",hair,"[""banker"", ""corridor""]",100,2,430,10,1,0,random,574
"[""banker"", ""vulture"", ""buggy"", ""chop"", ""captain"", ""corridor"", ""triangle"", ""hammer"", ""relic"", ""coral""]",human,"[""banker"", ""captain"", ""corridor""]",80,3,431,10,1,0,random,575
"[""gold"", ""dawn"", ""caravan"", ""microscope"", ""nebula"", ""sky"", ""mucus"", ""fox"", ""rooster"", ""cooking""]",magnify,"[""microscope"", ""nebula""]",67,2,432,10,1,0,random,576
"[""attic"", ""squeak"", ""doily"", ""army"", ""boy"", ""cavity"", ""mom"", ""toilet"", ""pen"", ""parade"", ""grip"", ""syrup""]",round,"[""squeak"", ""doily""]",0,2,442,12,1,0,random,577
"[""attic"", ""squeak"", ""doily"", ""army"", ""boy"", ""cavity"", ""mom"", ""toilet"", ""pen"", ""parade"", ""grip"", ""syrup""]",home,"[""attic"", ""toilet""]",67,2,443,12,1,0,random,578
"[""dress"", ""tent"", ""label"", ""petal"", ""antarctic"", ""weasel"", ""duchess"", ""mason"", ""hallway"", ""orchestra""]",strut,"[""dress"", ""mason""]",100,2,446,10,1,0,random,579
"[""dress"", ""tent"", ""label"", ""petal"", ""antarctic"", ""weasel"", ""duchess"", ""mason"", ""hallway"", ""orchestra""]",wild,"[""tent"", ""weasel""]",67,2,449,10,0.83,0.24,random,580
"[""scissors"", ""bulb"", ""sting"", ""nap"", ""two"", ""punch"", ""mist"", ""plate"", ""king"", ""crystal""]",item,"[""scissors"", ""bulb"", ""plate""]",0,3,450,10,1,0,random,581
"[""scissors"", ""bulb"", ""sting"", ""nap"", ""two"", ""punch"", ""mist"", ""plate"", ""king"", ""crystal""]",coarse,"[""sting"", ""crystal""]",67,2,451,10,1,0,random,582
"[""princess"", ""eucalyptus"", ""fabric"", ""scribble"", ""prairie"", ""chess"", ""vest"", ""wave"", ""goalie"", ""morse code"", ""acne"", ""skyscraper""]",royalty,"[""princess"", ""chess""]",67,2,456,12,0.83,0.24,random,583
"[""princess"", ""eucalyptus"", ""fabric"", ""scribble"", ""prairie"", ""chess"", ""vest"", ""wave"", ""goalie"", ""morse code"", ""acne"", ""skyscraper""]",royalty,"[""princess"", ""chess""]",67,2,458,12,1,0,random,584
"[""princess"", ""eucalyptus"", ""fabric"", ""scribble"", ""prairie"", ""chess"", ""vest"", ""wave"", ""goalie"", ""morse code"", ""acne"", ""skyscraper""]",tower,"[""chess"", ""skyscraper""]",67,2,459,12,1,0,random,585
"[""princess"", ""eucalyptus"", ""fabric"", ""scribble"", ""prairie"", ""chess"", ""vest"", ""wave"", ""goalie"", ""morse code"", ""acne"", ""skyscraper""]",protect,"[""vest"", ""goalie""]",100,2,461,12,1,0,random,586
"[""acne"", ""rattle"", ""bump"", ""booger"", ""scanner"", ""sandwich"", ""chasm"", ""drink"", ""yoke"", ""breakfast"", ""pitcher"", ""vermin""]",crockery,"[""drink"", ""pitcher""]",67,2,462,12,1,0,random,587
"[""acne"", ""rattle"", ""bump"", ""booger"", ""scanner"", ""sandwich"", ""chasm"", ""drink"", ""yoke"", ""breakfast"", ""pitcher"", ""vermin""]",bacteria,"[""acne"", ""booger"", ""vermin""]",50,3,464,12,1,0,random,588
"[""laboratory"", ""upstairs"", ""snout"", ""keyboard"", ""driveway"", ""scuba"", ""teeth"", ""apple"", ""clover"", ""chocolate"", ""farmer"", ""helicopter""]",work,"[""laboratory"", ""farmer""]",100,2,468,12,1,0,random,589
"[""laboratory"", ""upstairs"", ""snout"", ""keyboard"", ""driveway"", ""scuba"", ""teeth"", ""apple"", ""clover"", ""chocolate"", ""farmer"", ""helicopter""]",rich,"[""driveway"", ""helicopter""]",100,2,469,12,1,0,random,590
"[""laboratory"", ""upstairs"", ""snout"", ""keyboard"", ""driveway"", ""scuba"", ""teeth"", ""apple"", ""clover"", ""chocolate"", ""farmer"", ""helicopter""]",hardware,"[""keyboard"", ""apple""]",0,2,471,12,1,0,random,591
"[""laboratory"", ""upstairs"", ""snout"", ""keyboard"", ""driveway"", ""scuba"", ""teeth"", ""apple"", ""clover"", ""chocolate"", ""farmer"", ""helicopter""]",park,"[""driveway"", ""helicopter""]",100,2,472,12,1,0,random,592
"[""laboratory"", ""upstairs"", ""snout"", ""keyboard"", ""driveway"", ""scuba"", ""teeth"", ""apple"", ""clover"", ""chocolate"", ""farmer"", ""helicopter""]",damp,"[""scuba"", ""farmer""]",67,2,473,12,1,0,random,593
"[""material"", ""sweetener"", ""origami"", ""adobe"", ""gun"", ""radish"", ""outdoors"", ""anvil"", ""tailor"", ""orthodontist""]",raw,"[""material"", ""radish""]",100,2,476,10,1,0,random,594
"[""material"", ""sweetener"", ""origami"", ""adobe"", ""gun"", ""radish"", ""outdoors"", ""anvil"", ""tailor"", ""orthodontist""]",craft,"[""origami"", ""anvil"", ""tailor""]",100,3,477,10,1,0,random,595
"[""rake"", ""digit"", ""crushed"", ""lock"", ""cooler"", ""gymnast"", ""slipping"", ""oar"", ""cane"", ""bolt"", ""panties"", ""chest""]",hair,"[""crushed"", ""gymnast"", ""slipping""]",100,3,480,12,1,0,random,596
"[""rake"", ""digit"", ""crushed"", ""lock"", ""cooler"", ""gymnast"", ""slipping"", ""oar"", ""cane"", ""bolt"", ""panties"", ""chest""]",uniform,"[""crushed"", ""gymnast""]",100,2,481,12,1,0,random,597
"[""rake"", ""digit"", ""crushed"", ""lock"", ""cooler"", ""gymnast"", ""slipping"", ""oar"", ""cane"", ""bolt"", ""panties"", ""chest""]",frilly,"[""gymnast"", ""panties""]",67,2,483,12,1,0,random,598
"[""rake"", ""digit"", ""crushed"", ""lock"", ""cooler"", ""gymnast"", ""slipping"", ""oar"", ""cane"", ""bolt"", ""panties"", ""chest""]",unstable,"[""gymnast"", ""slipping"", ""cane""]",80,3,484,12,1,0,random,599
"[""rake"", ""digit"", ""crushed"", ""lock"", ""cooler"", ""gymnast"", ""slipping"", ""oar"", ""cane"", ""bolt"", ""panties"", ""chest""]",injury,"[""slipping"", ""cane"", ""chest""]",50,3,485,12,1,0,random,600
"[""canvas"", ""chess"", ""edge"", ""speaker"", ""candy"", ""liter"", ""spot"", ""flares"", ""fern"", ""snowman""]",food,"[""candy"", ""liter""]",67,2,486,10,1,0,random,601
"[""canvas"", ""chess"", ""edge"", ""speaker"", ""candy"", ""liter"", ""spot"", ""flares"", ""fern"", ""snowman""]",electronics,"[""speaker"", ""spot""]",100,2,487,10,1,0,random,602
"[""canvas"", ""chess"", ""edge"", ""speaker"", ""candy"", ""liter"", ""spot"", ""flares"", ""fern"", ""snowman""]",puddle,"[""flares"", ""snowman""]",100,2,488,10,1,0,random,603
"[""canvas"", ""chess"", ""edge"", ""speaker"", ""candy"", ""liter"", ""spot"", ""flares"", ""fern"", ""snowman""]",greenhouse,"[""flares"", ""fern""]",67,2,489,10,1,0,random,604
"[""wine"", ""lava"", ""singer"", ""yard"", ""liner"", ""cereal"", ""factory"", ""pine"", ""brain"", ""gorge""]",thermal,"[""lava"", ""brain""]",0,2,492,10,1,0,random,605
"[""wine"", ""lava"", ""singer"", ""yard"", ""liner"", ""cereal"", ""factory"", ""pine"", ""brain"", ""gorge""]",precision,"[""singer"", ""factory""]",100,2,493,10,1,0,random,606
"[""wine"", ""lava"", ""singer"", ""yard"", ""liner"", ""cereal"", ""factory"", ""pine"", ""brain"", ""gorge""]",outdoor,"[""lava"", ""yard"", ""gorge""]",0,3,494,10,1,0,random,607
"[""wine"", ""lava"", ""singer"", ""yard"", ""liner"", ""cereal"", ""factory"", ""pine"", ""brain"", ""gorge""]",addiction,"[""wine"", ""brain""]",100,2,495,10,1,0,random,608
"[""valve"", ""burlap"", ""petal"", ""nostril"", ""inhaler"", ""mortar"", ""hobbit"", ""tummy"", ""dog"", ""ice"", ""movie"", ""hail""]",sniff,"[""nostril"", ""dog""]",0,2,498,12,1,0,random,609
"[""valve"", ""burlap"", ""petal"", ""nostril"", ""inhaler"", ""mortar"", ""hobbit"", ""tummy"", ""dog"", ""ice"", ""movie"", ""hail""]",water,"[""ice"", ""hail""]",67,2,500,12,1,0,random,610
"[""valve"", ""burlap"", ""petal"", ""nostril"", ""inhaler"", ""mortar"", ""hobbit"", ""tummy"", ""dog"", ""ice"", ""movie"", ""hail""]",boxoffice,"[""hobbit"", ""movie""]",67,2,501,12,1,0,random,611
"[""valve"", ""burlap"", ""petal"", ""nostril"", ""inhaler"", ""mortar"", ""hobbit"", ""tummy"", ""dog"", ""ice"", ""movie"", ""hail""]",trilogy,"[""hobbit"", ""movie""]",100,2,502,12,1,0,random,612
"[""spade"", ""taco"", ""pope"", ""drip"", ""ginger"", ""blueprint"", ""venom"", ""radish"", ""washing"", ""mucus"", ""piercing"", ""light bulb""]",gold,"[""pope"", ""drip"", ""piercing""]",50,3,505,12,1,0,random,613
"[""spade"", ""taco"", ""pope"", ""drip"", ""ginger"", ""blueprint"", ""venom"", ""radish"", ""washing"", ""mucus"", ""piercing"", ""light bulb""]",root,"[""spade"", ""ginger"", ""radish""]",0,3,506,12,1,0,random,614
"[""spade"", ""taco"", ""pope"", ""drip"", ""ginger"", ""blueprint"", ""venom"", ""radish"", ""washing"", ""mucus"", ""piercing"", ""light bulb""]",cleanse,"[""pope"", ""washing""]",100,2,509,12,1,0,random,615
"[""sky"", ""cigarette"", ""island"", ""wetland"", ""ape"", ""pancake"", ""cement"", ""shell"", ""toy"", ""clap""]",jetstream,"[""sky"", ""wetland""]",67,2,511,10,1,0,random,616
"[""sky"", ""cigarette"", ""island"", ""wetland"", ""ape"", ""pancake"", ""cement"", ""shell"", ""toy"", ""clap""]",water,"[""island"", ""wetland""]",100,2,515,10,1,0,random,617
"[""glove"", ""basket"", ""plutonium"", ""snake"", ""quiz"", ""ipad"", ""gorge"", ""racket"", ""comet"", ""golf""]",swing,"[""racket"", ""golf""]",67,2,519,10,1,0,random,618
"[""glove"", ""basket"", ""plutonium"", ""snake"", ""quiz"", ""ipad"", ""gorge"", ""racket"", ""comet"", ""golf""]",swing,"[""racket"", ""golf""]",67,2,520,10,1,0,random,619
"[""glove"", ""basket"", ""plutonium"", ""snake"", ""quiz"", ""ipad"", ""gorge"", ""racket"", ""comet"", ""golf""]",sport,"[""racket"", ""golf""]",67,2,521,10,1,0,random,620
"[""hive"", ""rise"", ""cabbage"", ""radish"", ""coal"", ""derby"", ""oxen"", ""lip"", ""downstairs"", ""running"", ""deodorant"", ""fertilizer""]",rightward,"[""downstairs"", ""running""]",67,2,522,12,1,0,random,621
"[""hive"", ""rise"", ""cabbage"", ""radish"", ""coal"", ""derby"", ""oxen"", ""lip"", ""downstairs"", ""running"", ""deodorant"", ""fertilizer""]",tired,"[""downstairs"", ""running""]",67,2,524,12,1,0,random,622
