ID,cue,associations,num_associations,cue_weight,associations_mean_weight,candidates,candidates_connectivity_data,candidates_connectivity_score,solvers_jaccard_mean,solvers_jaccard_std
1499,gladiator,"[""warrior"", ""fight"", ""sword""]",3,80,16.666666666666668,"[""caramel"", ""warrior"", ""fight"", ""shepherd"", ""cane"", ""sword""]","[{""alternative_cue"": ""ninja"", ""alternative_cue_novel_associations"": [""warrior"", ""sword"", ""fight""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""duel"", ""alternative_cue_novel_associations"": [""sword"", ""fight""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""samurai"", ""alternative_cue_novel_associations"": [""warrior"", ""sword""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""spar"", ""alternative_cue_novel_associations"": [""sword"", ""fight""], ""num_alternative_cue_novel_associations"": 2}]",3,1.0,0.0
64,stationery,"[""paper"", ""pen"", ""letter""]",3,89,29.33333333333333,"[""letter"", ""twins"", ""catwalk"", ""pen"", ""paper""]","[{""alternative_cue"": ""write"", ""alternative_cue_novel_associations"": [""paper"", ""pen"", ""letter""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""ink"", ""alternative_cue_novel_associations"": [""paper"", ""pen""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""note"", ""alternative_cue_novel_associations"": [""paper"", ""letter""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""envelope"", ""alternative_cue_novel_associations"": [""paper"", ""letter""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""handwriting"", ""alternative_cue_novel_associations"": [""paper"", ""pen""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""notebook"", ""alternative_cue_novel_associations"": [""paper"", ""pen""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""clipboard"", ""alternative_cue_novel_associations"": [""paper"", ""pen""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""writer"", ""alternative_cue_novel_associations"": [""paper"", ""pen""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""written"", ""alternative_cue_novel_associations"": [""paper"", ""pen""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""writing"", ""alternative_cue_novel_associations"": [""paper"", ""pen""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pencil"", ""alternative_cue_novel_associations"": [""paper"", ""pen""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""stationary"", ""alternative_cue_novel_associations"": [""paper"", ""pen""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""notepad"", ""alternative_cue_novel_associations"": [""paper"", ""pen""], ""num_alternative_cue_novel_associations"": 2}]",3,1.0,0.0
1167,catalog,"[""list"", ""magazine"", ""book"", ""library""]",4,59,16.5,"[""list"", ""lotion"", ""library"", ""drink"", ""book"", ""magazine""]","[{""alternative_cue"": ""bibliography"", ""alternative_cue_novel_associations"": [""library"", ""list"", ""book""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""reference"", ""alternative_cue_novel_associations"": [""library"", ""book""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""librarian"", ""alternative_cue_novel_associations"": [""library"", ""book""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cosmopolitan"", ""alternative_cue_novel_associations"": [""drink"", ""magazine""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bookstore"", ""alternative_cue_novel_associations"": [""library"", ""book""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""index"", ""alternative_cue_novel_associations"": [""list"", ""book""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""publication"", ""alternative_cue_novel_associations"": [""magazine"", ""book""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""browse"", ""alternative_cue_novel_associations"": [""library"", ""book""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bookcase"", ""alternative_cue_novel_associations"": [""library"", ""book""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bookshop"", ""alternative_cue_novel_associations"": [""library"", ""book""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""overdue"", ""alternative_cue_novel_associations"": [""library"", ""book""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""potion"", ""alternative_cue_novel_associations"": [""drink"", ""lotion""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""publisher"", ""alternative_cue_novel_associations"": [""magazine"", ""book""], ""num_alternative_cue_novel_associations"": 2}]",6,1.0,0.0
582,department,"[""store"", ""office""]",2,105,42.0,"[""sulfur"", ""icing"", ""store"", ""office"", ""ink""]","[{""alternative_cue"": ""clerk"", ""alternative_cue_novel_associations"": [""office"", ""store""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""photocopier"", ""alternative_cue_novel_associations"": [""office"", ""ink""], ""num_alternative_cue_novel_associations"": 2}]",2,1.0,0.0
1066,eggplant,"[""purple"", ""vegetable"", ""parmesan"", ""food""]",4,130,35.75,"[""food"", ""comma"", ""vegetable"", ""parmesan"", ""purple"", ""gin""]","[{""alternative_cue"": ""artichoke"", ""alternative_cue_novel_associations"": [""vegetable"", ""food""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""vegan"", ""alternative_cue_novel_associations"": [""vegetable"", ""food""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""beetroot"", ""alternative_cue_novel_associations"": [""vegetable"", ""purple""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""veggie"", ""alternative_cue_novel_associations"": [""vegetable"", ""food""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""beets"", ""alternative_cue_novel_associations"": [""vegetable"", ""purple""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""produce"", ""alternative_cue_novel_associations"": [""vegetable"", ""food""], ""num_alternative_cue_novel_associations"": 2}]",2,1.0,0.0
1892,financial,"[""money"", ""bank""]",2,92,40.5,"[""money"", ""homework"", ""song"", ""carpenter"", ""frost"", ""bank""]","[{""alternative_cue"": ""bankrupt"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""payment"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""finance"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""mortgage"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""debt"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""finances"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""credit card"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""credit"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""debit card"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""transaction"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""banker"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""teller"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""fund"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""deposit"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""saving"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""funds"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""checkbook"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""savings"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""robber"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""loan"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""invest"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""vault"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""monetary"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""broker"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""paycheck"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""debit"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""robbery"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""checking"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""investment"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""saver"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""account"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""withdrawal"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cheque"", ""alternative_cue_novel_associations"": [""money"", ""bank""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
1529,binoculars,"[""eyes"", ""telescope"", ""glasses""]",3,52,11.333333333333334,"[""prune"", ""eyes"", ""shell"", ""glasses"", ""denim"", ""telescope""]","[{""alternative_cue"": ""lenses"", ""alternative_cue_novel_associations"": [""telescope"", ""eyes"", ""glasses""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""blurry"", ""alternative_cue_novel_associations"": [""eyes"", ""glasses""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""optics"", ""alternative_cue_novel_associations"": [""eyes"", ""glasses""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""vision"", ""alternative_cue_novel_associations"": [""eyes"", ""glasses""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""lens"", ""alternative_cue_novel_associations"": [""telescope"", ""glasses""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""squint"", ""alternative_cue_novel_associations"": [""eyes"", ""glasses""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""optical"", ""alternative_cue_novel_associations"": [""eyes"", ""glasses""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""goggles"", ""alternative_cue_novel_associations"": [""eyes"", ""glasses""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""spectacles"", ""alternative_cue_novel_associations"": [""eyes"", ""glasses""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""contacts"", ""alternative_cue_novel_associations"": [""eyes"", ""glasses""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""eyesight"", ""alternative_cue_novel_associations"": [""eyes"", ""glasses""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""sight"", ""alternative_cue_novel_associations"": [""eyes"", ""glasses""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""optic"", ""alternative_cue_novel_associations"": [""eyes"", ""glasses""], ""num_alternative_cue_novel_associations"": 2}]",3,1.0,0.0
1917,console,"[""game"", ""hug""]",2,49,12.0,"[""pouch"", ""flame"", ""hug"", ""piercing"", ""game"", ""caravan""]",[],0,1.0,0.0
1920,pepperoni,"[""pizza"", ""meat""]",2,153,57.0,"[""lab"", ""meat"", ""pizza"", ""manual"", ""coffin"", ""tablet""]","[{""alternative_cue"": ""salami"", ""alternative_cue_novel_associations"": [""meat"", ""pizza""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
1118,bishop,"[""church"", ""chess"", ""priest"", ""pope""]",4,95,28.0,"[""priest"", ""pope"", ""tool"", ""mechanic"", ""chess"", ""church""]","[{""alternative_cue"": ""catholicism"", ""alternative_cue_novel_associations"": [""church"", ""pope"", ""priest""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""catholic"", ""alternative_cue_novel_associations"": [""church"", ""pope"", ""priest""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""vicar"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""confession"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""holiness"", ""alternative_cue_novel_associations"": [""church"", ""pope""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""clerical"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""clergy"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""sermon"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""saint"", ""alternative_cue_novel_associations"": [""church"", ""pope""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""altar"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""nun"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""parish"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cardinal"", ""alternative_cue_novel_associations"": [""church"", ""pope""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""reverend"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cleric"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""blessing"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""friar"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pious"", ""alternative_cue_novel_associations"": [""church"", ""pope""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""minister"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""preacher"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pastor"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bless"", ""alternative_cue_novel_associations"": [""church"", ""priest""], ""num_alternative_cue_novel_associations"": 2}]",3,1.0,0.0
