HITId,candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,images_source,ID
3TKSOBLOHL2IVDJE8ZZYFXSJN4CBBQ,"[""sun"", ""pickle"", ""homework"", ""face"", ""spot""]",circular,"[""sun"", ""pickle"", ""spot""]",80,3,192,5,1.0,0.0,swow,131
3TKSOBLOHL2IVDJE8ZZYFXSJN4CBBQ,"[""sun"", ""pickle"", ""homework"", ""face"", ""spot""]",technical,"[""homework"", ""spot""]",0,2,193,5,1.0,0.0,swow,132
3TKSOBLOHL2IVDJE8ZZYFXSJN4CBBQ,"[""sun"", ""pickle"", ""homework"", ""face"", ""spot""]",lens,"[""face"", ""spot""]",67,2,195,5,1.0,0.0,swow,133
3TKSOBLOHL2IVDJE8ZZYFXSJN4CBBQ,"[""sun"", ""pickle"", ""homework"", ""face"", ""spot""]",protection,"[""sun"", ""pickle""]",67,2,196,5,1.0,0.0,swow,134
3ATYLI1PRTO8WQ6Z0WH1J5BV284JON,"[""money"", ""hunter"", ""treasure"", ""teaspoon"", ""golf""]",face,"[""treasure"", ""golf""]",67,2,206,5,1.0,0.0,swow,135
3ATYLI1PRTO8WQ6Z0WH1J5BV284JON,"[""money"", ""hunter"", ""treasure"", ""teaspoon"", ""golf""]",hobby,"[""hunter"", ""golf""]",67,2,207,5,1.0,0.0,swow,136
3MDWE879UHOZ7K4HAFL2ORXTZ49B9G,"[""paper"", ""spam"", ""bed"", ""music"", ""cradle""]",holder,"[""bed"", ""cradle""]",67,2,212,5,1.0,0.0,swow,137
3MDWE879UHOZ7K4HAFL2ORXTZ49B9G,"[""paper"", ""spam"", ""bed"", ""music"", ""cradle""]",lazy,"[""spam"", ""bed""]",67,2,213,5,1.0,0.0,swow,138
3MDWE879UHOZ7K4HAFL2ORXTZ49B9G,"[""paper"", ""spam"", ""bed"", ""music"", ""cradle""]",rest,"[""bed"", ""music"", ""cradle""]",0,3,214,5,1.0,0.0,swow,139
3MDWE879UHOZ7K4HAFL2ORXTZ49B9G,"[""paper"", ""spam"", ""bed"", ""music"", ""cradle""]",support,"[""bed"", ""cradle""]",67,2,215,5,1.0,0.0,swow,140
3W0KKJIARRV0MIP1B0SHNYL82S08K8,"[""gold"", ""ice cream"", ""rice"", ""wave"", ""money""]",luxury,"[""gold"", ""ice cream""]",67,2,216,5,1.0,0.0,swow,141
3W0KKJIARRV0MIP1B0SHNYL82S08K8,"[""gold"", ""ice cream"", ""rice"", ""wave"", ""money""]",hold,"[""ice cream"", ""rice"", ""money""]",50,3,217,5,1.0,0.0,swow,142
3W0KKJIARRV0MIP1B0SHNYL82S08K8,"[""gold"", ""ice cream"", ""rice"", ""wave"", ""money""]",onepercent,"[""gold"", ""money""]",67,2,220,5,1.0,0.0,swow,143
3W0KKJIARRV0MIP1B0SHNYL82S08K8,"[""gold"", ""ice cream"", ""rice"", ""wave"", ""money""]",goonies,"[""gold"", ""wave"", ""money""]",50,3,221,5,1.0,0.0,swow,144
306W7JMRYYKZTFL75NFOOV2IFYRB8R,"[""blood"", ""curly"", ""woman"", ""brick"", ""pad"", ""grease""]",dreamy,"[""curly"", ""woman"", ""grease""]",0,3,222,6,1.0,0.0,swow,145
306W7JMRYYKZTFL75NFOOV2IFYRB8R,"[""blood"", ""curly"", ""woman"", ""brick"", ""pad"", ""grease""]",broad,"[""curly"", ""woman"", ""grease""]",50,3,223,6,0.83,0.24,swow,146
306W7JMRYYKZTFL75NFOOV2IFYRB8R,"[""blood"", ""curly"", ""woman"", ""brick"", ""pad"", ""grease""]",red,"[""blood"", ""curly"", ""pad"", ""grease""]",67,4,225,6,1.0,0.0,swow,147
3LB1BGHFL2IE4766ID43N2W6EKUTYD,"[""wax"", ""nail"", ""wood"", ""shoe"", ""cradle"", ""list""]",note,"[""shoe"", ""cradle"", ""list""]",80,3,230,6,1.0,0.0,swow,148
3LB1BGHFL2IE4766ID43N2W6EKUTYD,"[""wax"", ""nail"", ""wood"", ""shoe"", ""cradle"", ""list""]",smooth,"[""wax"", ""nail"", ""wood""]",0,3,233,6,1.0,0.0,swow,149
351S7I5UG9IQE56NZHHO4GBQCYZJN8,"[""ashes"", ""body"", ""leftovers"", ""glue"", ""mail"", ""dead""]",body,"[""ashes"", ""body"", ""dead""]",50,3,234,6,1.0,0.0,swow,150
351S7I5UG9IQE56NZHHO4GBQCYZJN8,"[""ashes"", ""body"", ""leftovers"", ""glue"", ""mail"", ""dead""]",entertainment,"[""ashes"", ""dead""]",67,2,235,6,1.0,0.0,swow,151
351S7I5UG9IQE56NZHHO4GBQCYZJN8,"[""ashes"", ""body"", ""leftovers"", ""glue"", ""mail"", ""dead""]",digest,"[""body"", ""leftovers""]",100,2,236,6,1.0,0.0,swow,152
351S7I5UG9IQE56NZHHO4GBQCYZJN8,"[""ashes"", ""body"", ""leftovers"", ""glue"", ""mail"", ""dead""]",top,"[""leftovers"", ""glue""]",100,2,237,6,1.0,0.0,swow,153
3DW3BNF1GH4E2TJDA46OP7WPIQ7V8H,"[""food"", ""spaceship"", ""gravy"", ""letter"", ""stomach""]",gas,"[""spaceship"", ""stomach""]",67,2,240,5,1.0,0.0,swow,154
3DW3BNF1GH4E2TJDA46OP7WPIQ7V8H,"[""food"", ""spaceship"", ""gravy"", ""letter"", ""stomach""]",burn,"[""spaceship"", ""stomach""]",100,2,241,5,1.0,0.0,swow,155
3DW3BNF1GH4E2TJDA46OP7WPIQ7V8H,"[""food"", ""spaceship"", ""gravy"", ""letter"", ""stomach""]",swallow,"[""food"", ""gravy"", ""stomach""]",80,3,243,5,1.0,0.0,swow,156
3DW3BNF1GH4E2TJDA46OP7WPIQ7V8H,"[""food"", ""spaceship"", ""gravy"", ""letter"", ""stomach""]",inform,"[""letter"", ""stomach""]",0,2,244,5,1.0,0.0,swow,157
3DW3BNF1GH4E2TJDA46OP7WPIQ7V8H,"[""food"", ""spaceship"", ""gravy"", ""letter"", ""stomach""]",consume,"[""food"", ""gravy"", ""stomach""]",0,3,245,5,1.0,0.0,swow,158
37M4O367VJ4CPO62YEYUQR3LP7UM5P,"[""ship"", ""puffy"", ""crocodile"", ""eyes"", ""ocean"", ""boat""]",seeing,"[""crocodile"", ""eyes""]",67,2,247,6,1.0,0.0,swow,159
37M4O367VJ4CPO62YEYUQR3LP7UM5P,"[""ship"", ""puffy"", ""crocodile"", ""eyes"", ""ocean"", ""boat""]",cargo,"[""ship"", ""boat""]",0,2,248,6,1.0,0.0,swow,160
37M4O367VJ4CPO62YEYUQR3LP7UM5P,"[""ship"", ""puffy"", ""crocodile"", ""eyes"", ""ocean"", ""boat""]",neutral,"[""puffy"", ""crocodile""]",67,2,249,6,1.0,0.0,swow,161
37M4O367VJ4CPO62YEYUQR3LP7UM5P,"[""ship"", ""puffy"", ""crocodile"", ""eyes"", ""ocean"", ""boat""]",surf,"[""ocean"", ""boat""]",67,2,250,6,1.0,0.0,swow,162
37M4O367VJ4CPO62YEYUQR3LP7UM5P,"[""ship"", ""puffy"", ""crocodile"", ""eyes"", ""ocean"", ""boat""]",pattern,"[""ship"", ""puffy"", ""crocodile""]",80,3,251,6,1.0,0.0,swow,163
3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,"[""ceramic"", ""baby"", ""trap"", ""fetus"", ""raisin"", ""zombie""]",danger,"[""trap"", ""zombie""]",67,2,252,6,1.0,0.0,swow,164
3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,"[""ceramic"", ""baby"", ""trap"", ""fetus"", ""raisin"", ""zombie""]",procreate,"[""baby"", ""fetus""]",67,2,253,6,1.0,0.0,swow,165
3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,"[""ceramic"", ""baby"", ""trap"", ""fetus"", ""raisin"", ""zombie""]",stages,"[""baby"", ""fetus"", ""zombie""]",80,3,254,6,1.0,0.0,swow,166
3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,"[""ceramic"", ""baby"", ""trap"", ""fetus"", ""raisin"", ""zombie""]",crawl,"[""baby"", ""zombie""]",67,2,256,6,1.0,0.0,swow,167
3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,"[""ceramic"", ""baby"", ""trap"", ""fetus"", ""raisin"", ""zombie""]",face,"[""baby"", ""fetus"", ""zombie""]",50,3,257,6,1.0,0.0,swow,168
3IV1AEQ4DRZ5BYJJTFS5MJLVN308J9,"[""stage"", ""speaker"", ""telephone"", ""dusk"", ""stand""]",microphone,"[""telephone"", ""stand""]",0,2,260,5,1.0,0.0,swow,169
3IV1AEQ4DRZ5BYJJTFS5MJLVN308J9,"[""stage"", ""speaker"", ""telephone"", ""dusk"", ""stand""]",performance,"[""stage"", ""stand""]",0,2,263,5,1.0,0.0,swow,170
33TGB4G0LP3P42GWDHI14OPXCE0TX7,"[""two"", ""yelling"", ""bus"", ""train"", ""car""]",loud,"[""yelling"", ""train""]",67,2,264,5,1.0,0.0,swow,171
33TGB4G0LP3P42GWDHI14OPXCE0TX7,"[""two"", ""yelling"", ""bus"", ""train"", ""car""]",wheels,"[""bus"", ""train"", ""car""]",50,3,265,5,1.0,0.0,swow,172
33TGB4G0LP3P42GWDHI14OPXCE0TX7,"[""two"", ""yelling"", ""bus"", ""train"", ""car""]",bridgework,"[""yelling"", ""train""]",0,2,266,5,1.0,0.0,swow,173
33TGB4G0LP3P42GWDHI14OPXCE0TX7,"[""two"", ""yelling"", ""bus"", ""train"", ""car""]",arrive,"[""bus"", ""train"", ""car""]",80,3,268,5,1.0,0.0,swow,174
3YKP7CX6G21VT1GOVINIAV6N4ELB74,"[""shirt"", ""tongue"", ""food"", ""shrimp"", ""glove""]",material,"[""shirt"", ""glove""]",100,2,270,5,1.0,0.0,swow,175
3YKP7CX6G21VT1GOVINIAV6N4ELB74,"[""shirt"", ""tongue"", ""food"", ""shrimp"", ""glove""]",seasoning,"[""food"", ""shrimp""]",0,2,271,5,1.0,0.0,swow,176
3YKP7CX6G21VT1GOVINIAV6N4ELB74,"[""shirt"", ""tongue"", ""food"", ""shrimp"", ""glove""]",pant,"[""shirt"", ""tongue""]",0,2,273,5,1.0,0.0,swow,177
3YKP7CX6G21VT1GOVINIAV6N4ELB74,"[""shirt"", ""tongue"", ""food"", ""shrimp"", ""glove""]",hold,"[""shirt"", ""glove""]",67,2,275,5,1.0,0.0,swow,178
3FULMHZ7OUJUT522K9FKLZX7PBZM4K,"[""beard"", ""thread"", ""sewing"", ""needle"", ""smoking"", ""biker""]",pin,"[""thread"", ""sewing"", ""needle""]",50,3,277,6,1.0,0.0,swow,179
3FULMHZ7OUJUT522K9FKLZX7PBZM4K,"[""beard"", ""thread"", ""sewing"", ""needle"", ""smoking"", ""biker""]",cool,"[""beard"", ""smoking"", ""biker""]",80,3,280,6,1.0,0.0,swow,180
3FULMHZ7OUJUT522K9FKLZX7PBZM4K,"[""beard"", ""thread"", ""sewing"", ""needle"", ""smoking"", ""biker""]",rebel,"[""beard"", ""smoking"", ""biker""]",50,3,281,6,1.0,0.0,swow,181
3FI30CQHVK5CP12JC8IQ4H6R931B65,"[""rake"", ""fish"", ""glass"", ""water"", ""aquarium"", ""washing machine""]",marine,"[""fish"", ""glass"", ""aquarium""]",0,3,282,6,1.0,0.0,swow,182
3FI30CQHVK5CP12JC8IQ4H6R931B65,"[""rake"", ""fish"", ""glass"", ""water"", ""aquarium"", ""washing machine""]",crystal,"[""glass"", ""water""]",0,2,283,6,1.0,0.0,swow,183
3FI30CQHVK5CP12JC8IQ4H6R931B65,"[""rake"", ""fish"", ""glass"", ""water"", ""aquarium"", ""washing machine""]",trough,"[""water"", ""aquarium""]",67,2,285,6,1.0,0.0,swow,184
3FI30CQHVK5CP12JC8IQ4H6R931B65,"[""rake"", ""fish"", ""glass"", ""water"", ""aquarium"", ""washing machine""]",tasty,"[""fish"", ""aquarium""]",100,2,287,6,1.0,0.0,swow,185
3BAWBGQGYLLA2FEU0ZEIB70U761V7U,"[""coke"", ""urn"", ""marshmallow"", ""food"", ""fat""]",unhealthy,"[""coke"", ""marshmallow"", ""fat""]",0,3,288,5,1.0,0.0,swow,186
3BAWBGQGYLLA2FEU0ZEIB70U761V7U,"[""coke"", ""urn"", ""marshmallow"", ""food"", ""fat""]",consequence,"[""coke"", ""fat""]",67,2,290,5,1.0,0.0,swow,187
3BAWBGQGYLLA2FEU0ZEIB70U761V7U,"[""coke"", ""urn"", ""marshmallow"", ""food"", ""fat""]",portion,"[""food"", ""fat""]",67,2,291,5,1.0,0.0,swow,188
3BAWBGQGYLLA2FEU0ZEIB70U761V7U,"[""coke"", ""urn"", ""marshmallow"", ""food"", ""fat""]",unhealthy,"[""coke"", ""marshmallow"", ""fat""]",0,3,292,5,1.0,0.0,swow,189
3BAWBGQGYLLA2FEU0ZEIB70U761V7U,"[""coke"", ""urn"", ""marshmallow"", ""food"", ""fat""]",hold,"[""coke"", ""urn"", ""food""]",80,3,293,5,1.0,0.0,swow,190
3IHWR4LC7DZ9GNZDBX75AI6VAOB8IX,"[""garbage"", ""champagne"", ""weapon"", ""soda"", ""pop""]",mature,"[""champagne"", ""weapon"", ""pop""]",50,3,295,5,1.0,0.0,swow,191
3IHWR4LC7DZ9GNZDBX75AI6VAOB8IX,"[""garbage"", ""champagne"", ""weapon"", ""soda"", ""pop""]",cheap,"[""garbage"", ""soda""]",67,2,297,5,1.0,0.0,swow,192
3NZ1E5QA6ZNG6X257P8LCBSRD8QB5P,"[""lab"", ""dalmatian"", ""snow"", ""slipping"", ""ice""]",soft,"[""dalmatian"", ""snow""]",67,2,301,5,1.0,0.0,swow,193
3NZ1E5QA6ZNG6X257P8LCBSRD8QB5P,"[""lab"", ""dalmatian"", ""snow"", ""slipping"", ""ice""]",chill,"[""snow"", ""ice""]",0,2,303,5,1.0,0.0,swow,194
3NZ1E5QA6ZNG6X257P8LCBSRD8QB5P,"[""lab"", ""dalmatian"", ""snow"", ""slipping"", ""ice""]",coat,"[""lab"", ""dalmatian"", ""snow""]",50,3,305,5,1.0,0.0,swow,195
3S8A4GJRD3PRYF0PHP9Q5T0YCVHV6V,"[""list"", ""quilt"", ""vodka"", ""library"", ""book""]",written,"[""list"", ""library"", ""book""]",50,3,308,5,1.0,0.0,swow,196
3S8A4GJRD3PRYF0PHP9Q5T0YCVHV6V,"[""list"", ""quilt"", ""vodka"", ""library"", ""book""]",shelf,"[""vodka"", ""library"", ""book""]",0,3,309,5,1.0,0.0,swow,197
3S8A4GJRD3PRYF0PHP9Q5T0YCVHV6V,"[""list"", ""quilt"", ""vodka"", ""library"", ""book""]",thoughts,"[""list"", ""library"", ""book""]",50,3,311,5,1.0,0.0,swow,198
3XBYQ44Z6PQAF2B63CMF25BQ3CUTWE,"[""wheelchair"", ""flower"", ""soccer"", ""light"", ""plant""]",field,"[""flower"", ""soccer""]",67,2,313,5,1.0,0.0,swow,199
3XBYQ44Z6PQAF2B63CMF25BQ3CUTWE,"[""wheelchair"", ""flower"", ""soccer"", ""light"", ""plant""]",fall,"[""wheelchair"", ""soccer""]",67,2,315,5,1.0,0.0,swow,200
3XBYQ44Z6PQAF2B63CMF25BQ3CUTWE,"[""wheelchair"", ""flower"", ""soccer"", ""light"", ""plant""]",grass,"[""flower"", ""soccer"", ""plant""]",50,3,317,5,1.0,0.0,swow,201
3V7ICJJAZA2YAEY5TKPB7JMDDCVB4K,"[""skin"", ""festival"", ""fruit"", ""tree"", ""candle"", ""bullseye""]",goal,"[""festival"", ""bullseye""]",67,2,319,6,1.0,0.0,swow,202
3V7ICJJAZA2YAEY5TKPB7JMDDCVB4K,"[""skin"", ""festival"", ""fruit"", ""tree"", ""candle"", ""bullseye""]",roots,"[""skin"", ""tree""]",0,2,320,6,1.0,0.0,swow,203
3V7ICJJAZA2YAEY5TKPB7JMDDCVB4K,"[""skin"", ""festival"", ""fruit"", ""tree"", ""candle"", ""bullseye""]",sphere,"[""festival"", ""fruit"", ""bullseye""]",0,3,321,6,1.0,0.0,swow,204
3V7ICJJAZA2YAEY5TKPB7JMDDCVB4K,"[""skin"", ""festival"", ""fruit"", ""tree"", ""candle"", ""bullseye""]",rings,"[""tree"", ""bullseye""]",67,2,322,6,1.0,0.0,swow,205
3V7ICJJAZA2YAEY5TKPB7JMDDCVB4K,"[""skin"", ""festival"", ""fruit"", ""tree"", ""candle"", ""bullseye""]",scent,"[""fruit"", ""candle""]",0,2,323,6,1.0,0.0,swow,206
3EHIMLB7F7L9KSOT5FPKA65GABW8H4,"[""shelter"", ""hose"", ""lipstick"", ""fire"", ""red"", ""truck""]",blush,"[""lipstick"", ""red""]",0,2,326,6,1.0,0.0,swow,207
3EHIMLB7F7L9KSOT5FPKA65GABW8H4,"[""shelter"", ""hose"", ""lipstick"", ""fire"", ""red"", ""truck""]",cool,"[""shelter"", ""hose""]",100,2,327,6,1.0,0.0,swow,208
3EHIMLB7F7L9KSOT5FPKA65GABW8H4,"[""shelter"", ""hose"", ""lipstick"", ""fire"", ""red"", ""truck""]",fireman,"[""hose"", ""fire""]",67,2,328,6,1.0,0.0,swow,209
3EHIMLB7F7L9KSOT5FPKA65GABW8H4,"[""shelter"", ""hose"", ""lipstick"", ""fire"", ""red"", ""truck""]",rubber,"[""hose"", ""truck""]",67,2,329,6,1.0,0.0,swow,210
3QMELQS6Y5XZ58J8854G4WBVRP4R6Y,"[""alcohol"", ""sky"", ""visitor"", ""walnut"", ""ink"", ""fly""]",float,"[""sky"", ""fly""]",67,2,330,6,1.0,0.0,swow,211
3QMELQS6Y5XZ58J8854G4WBVRP4R6Y,"[""alcohol"", ""sky"", ""visitor"", ""walnut"", ""ink"", ""fly""]",hard,"[""walnut"", ""ink""]",67,2,331,6,1.0,0.0,swow,212
3QMELQS6Y5XZ58J8854G4WBVRP4R6Y,"[""alcohol"", ""sky"", ""visitor"", ""walnut"", ""ink"", ""fly""]",freefall,"[""sky"", ""ink""]",67,2,332,6,1.0,0.0,swow,213
3QMELQS6Y5XZ58J8854G4WBVRP4R6Y,"[""alcohol"", ""sky"", ""visitor"", ""walnut"", ""ink"", ""fly""]",dirty,"[""ink"", ""fly""]",0,2,333,6,1.0,0.0,swow,214
3QMELQS6Y5XZ58J8854G4WBVRP4R6Y,"[""alcohol"", ""sky"", ""visitor"", ""walnut"", ""ink"", ""fly""]",information,"[""sky"", ""visitor""]",100,2,334,6,1.0,0.0,swow,215
3CMV9YRYP3N0Q532N419RO7173ZJL6,"[""mermaid"", ""petroleum"", ""food"", ""dinner"", ""fridge""]",surface,"[""mermaid"", ""food"", ""dinner""]",80,3,336,5,1.0,0.0,swow,216
3CMV9YRYP3N0Q532N419RO7173ZJL6,"[""mermaid"", ""petroleum"", ""food"", ""dinner"", ""fridge""]",bubble,"[""mermaid"", ""petroleum""]",0,2,340,5,1.0,0.0,swow,217
338431Z1FL1PUEPC81QALWXMCPYORK,"[""explode"", ""pictures"", ""closet"", ""bomb"", ""explosion"", ""mice""]",boom,"[""explode"", ""bomb"", ""explosion""]",0,3,342,6,1.0,0.0,swow,218
338431Z1FL1PUEPC81QALWXMCPYORK,"[""explode"", ""pictures"", ""closet"", ""bomb"", ""explosion"", ""mice""]",war,"[""explode"", ""bomb"", ""explosion""]",0,3,344,6,1.0,0.0,swow,219
338431Z1FL1PUEPC81QALWXMCPYORK,"[""explode"", ""pictures"", ""closet"", ""bomb"", ""explosion"", ""mice""]",corner,"[""pictures"", ""closet""]",0,2,345,6,1.0,0.0,swow,220
3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,"[""water"", ""earth"", ""drink"", ""recorder"", ""food""]",spit,"[""water"", ""drink"", ""recorder""]",50,3,351,5,1.0,0.0,swow,221
3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,"[""water"", ""earth"", ""drink"", ""recorder"", ""food""]",presentation,"[""drink"", ""food""]",67,2,353,5,0.83,0.24,swow,222
36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,"[""olympics"", ""ring"", ""envelope"", ""crane"", ""fight""]",talent,"[""olympics"", ""fight""]",67,2,354,5,1.0,0.0,swow,223
36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,"[""olympics"", ""ring"", ""envelope"", ""crane"", ""fight""]",event,"[""olympics"", ""ring"", ""fight""]",80,3,355,5,1.0,0.0,swow,224
36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,"[""olympics"", ""ring"", ""envelope"", ""crane"", ""fight""]",round,"[""olympics"", ""ring"", ""fight""]",50,3,356,5,1.0,0.0,swow,225
36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,"[""olympics"", ""ring"", ""envelope"", ""crane"", ""fight""]",champion,"[""olympics"", ""fight""]",0,2,358,5,1.0,0.0,swow,226
36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,"[""olympics"", ""ring"", ""envelope"", ""crane"", ""fight""]",wedding,"[""ring"", ""envelope""]",0,2,359,5,1.0,0.0,swow,227
31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,"[""salt"", ""squirrel"", ""lock"", ""salad"", ""wine"", ""oil""]",combination,"[""salt"", ""lock"", ""salad""]",80,3,360,6,1.0,0.0,swow,228
31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,"[""salt"", ""squirrel"", ""lock"", ""salad"", ""wine"", ""oil""]",sample,"[""salt"", ""squirrel"", ""wine""]",80,3,361,6,1.0,0.0,swow,229
31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,"[""salt"", ""squirrel"", ""lock"", ""salad"", ""wine"", ""oil""]",seal,"[""lock"", ""oil""]",100,2,363,6,1.0,0.0,swow,230
31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,"[""salt"", ""squirrel"", ""lock"", ""salad"", ""wine"", ""oil""]",storage,"[""squirrel"", ""lock"", ""oil""]",0,3,364,6,1.0,0.0,swow,231
373L46LKP7SP6ZLK24P8COUMI3UJK3,"[""sulfur"", ""icing"", ""store"", ""office"", ""ink""]",plastic,"[""office"", ""ink""]",67,2,367,5,1.0,0.0,swow,232
373L46LKP7SP6ZLK24P8COUMI3UJK3,"[""sulfur"", ""icing"", ""store"", ""office"", ""ink""]",swoosh,"[""icing"", ""office""]",67,2,368,5,1.0,0.0,swow,233
373L46LKP7SP6ZLK24P8COUMI3UJK3,"[""sulfur"", ""icing"", ""store"", ""office"", ""ink""]",gleam,"[""store"", ""office""]",100,2,369,5,0.83,0.24,swow,234
373L46LKP7SP6ZLK24P8COUMI3UJK3,"[""sulfur"", ""icing"", ""store"", ""office"", ""ink""]",dentist,"[""icing"", ""store""]",100,2,370,5,1.0,0.0,swow,235
373L46LKP7SP6ZLK24P8COUMI3UJK3,"[""sulfur"", ""icing"", ""store"", ""office"", ""ink""]",fax,"[""office"", ""ink""]",67,2,371,5,1.0,0.0,swow,236
3VDI8GSXAFFVKWTIL972P6TFVBJ8G5,"[""submarine"", ""queen"", ""dragon"", ""crown"", ""soprano"", ""corpse""]",wrinkle,"[""queen"", ""soprano"", ""corpse""]",50,3,373,6,1.0,0.0,swow,237
3VDI8GSXAFFVKWTIL972P6TFVBJ8G5,"[""submarine"", ""queen"", ""dragon"", ""crown"", ""soprano"", ""corpse""]",smooth,"[""submarine"", ""queen"", ""corpse""]",50,3,375,6,1.0,0.0,swow,238
3VDI8GSXAFFVKWTIL972P6TFVBJ8G5,"[""submarine"", ""queen"", ""dragon"", ""crown"", ""soprano"", ""corpse""]",fiction,"[""dragon"", ""corpse""]",0,2,376,6,1.0,0.0,swow,239
3ZUE82NE0ANP6WXNAP1K7LT3UWJ8F6,"[""telephone"", ""shelter"", ""badge"", ""bird"", ""baby""]",America,"[""badge"", ""bird""]",67,2,378,5,1.0,0.0,swow,240
3ZUE82NE0ANP6WXNAP1K7LT3UWJ8F6,"[""telephone"", ""shelter"", ""badge"", ""bird"", ""baby""]",emergency,"[""telephone"", ""badge""]",0,2,379,5,1.0,0.0,swow,241
3ZUE82NE0ANP6WXNAP1K7LT3UWJ8F6,"[""telephone"", ""shelter"", ""badge"", ""bird"", ""baby""]",communicate,"[""telephone"", ""baby""]",67,2,382,5,1.0,0.0,swow,242
3Y3CZJSZ9KF3M4JU3MUBCQXVVUTR5I,"[""hug"", ""pretzel"", ""sun"", ""splinter"", ""arc"", ""nights""]",squeeze,"[""hug"", ""splinter""]",0,2,384,6,1.0,0.0,swow,243
3Y3CZJSZ9KF3M4JU3MUBCQXVVUTR5I,"[""hug"", ""pretzel"", ""sun"", ""splinter"", ""arc"", ""nights""]",squeeze,"[""hug"", ""splinter""]",0,2,386,6,1.0,0.0,swow,244
3Y3CZJSZ9KF3M4JU3MUBCQXVVUTR5I,"[""hug"", ""pretzel"", ""sun"", ""splinter"", ""arc"", ""nights""]",bake,"[""pretzel"", ""sun""]",67,2,387,6,1.0,0.0,swow,245
3Y3CZJSZ9KF3M4JU3MUBCQXVVUTR5I,"[""hug"", ""pretzel"", ""sun"", ""splinter"", ""arc"", ""nights""]",knot,"[""hug"", ""pretzel""]",67,2,388,6,1.0,0.0,swow,246
3Q2T3FD0ONU9B9JYKVA1BU51BB3M3Z,"[""tea party"", ""shake"", ""human"", ""write"", ""pen"", ""paper""]",test,"[""write"", ""pen"", ""paper""]",50,3,393,6,1.0,0.0,swow,247
3Q2T3FD0ONU9B9JYKVA1BU51BB3M3Z,"[""tea party"", ""shake"", ""human"", ""write"", ""pen"", ""paper""]",levels,"[""tea party"", ""human""]",67,2,394,6,1.0,0.0,swow,248
3Q2T3FD0ONU9B9JYKVA1BU51BB3M3Z,"[""tea party"", ""shake"", ""human"", ""write"", ""pen"", ""paper""]",sentient,"[""human"", ""write""]",0,2,395,6,1.0,0.0,swow,249
30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,"[""octopus"", ""king"", ""ruler"", ""lock"", ""court"", ""lettuce""]",rule,"[""ruler"", ""court""]",67,2,396,6,1.0,0.0,swow,250
30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,"[""octopus"", ""king"", ""ruler"", ""lock"", ""court"", ""lettuce""]",disguise,"[""octopus"", ""king""]",67,2,397,6,1.0,0.0,swow,251
30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,"[""octopus"", ""king"", ""ruler"", ""lock"", ""court"", ""lettuce""]",rules,"[""king"", ""ruler"", ""court""]",80,3,398,6,1.0,0.0,swow,252
30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,"[""octopus"", ""king"", ""ruler"", ""lock"", ""court"", ""lettuce""]",block,"[""king"", ""court""]",100,2,399,6,1.0,0.0,swow,253
30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,"[""octopus"", ""king"", ""ruler"", ""lock"", ""court"", ""lettuce""]",grow,"[""octopus"", ""king"", ""lettuce""]",50,3,400,6,1.0,0.0,swow,254
39I4RL8QGJ381R1RTCZ7TUPB8P0H46,"[""shore"", ""fire"", ""cloth"", ""steward"", ""flame""]",swim,"[""shore"", ""cloth""]",67,2,402,5,1.0,0.0,swow,255
39I4RL8QGJ381R1RTCZ7TUPB8P0H46,"[""shore"", ""fire"", ""cloth"", ""steward"", ""flame""]",sauna,"[""fire"", ""cloth"", ""flame""]",0,3,403,5,1.0,0.0,swow,256
39I4RL8QGJ381R1RTCZ7TUPB8P0H46,"[""shore"", ""fire"", ""cloth"", ""steward"", ""flame""]",summer,"[""shore"", ""fire"", ""flame""]",50,3,404,5,1.0,0.0,swow,257
3MQY1YVHS36O70JIP66NE4PFTYZB2O,"[""twig"", ""sparks"", ""fire"", ""radiator"", ""hot"", ""stairs""]",hot,"[""fire"", ""radiator"", ""hot""]",0,3,408,6,1.0,0.0,swow,258
